,StaffID,University,Department,State,Gender,Rank,Qualification,EmploymentType,Age,YearsOfExperience,BaseSalary,HousingAllowance,TransportAllowance,MedicalAllowance,ResearchGrant,TaxDeduction,PensionDeduction,NHFDeduction,GrossSalary,NetSalary,Publications,PerformanceScore,AbsenceDays,CoursesTaught,StudentsSupervised,PayrollCategory
6019,STF006020,University of Lagos,Architecture,Katsina,Female,Assistant lecturer,Ph.D,Adjunct staff,27,0,225748.0,48938.0,31073.0,17319.0,12088.0,21946.0,21953.0,6265.0,335166.0,285002.0,1,7.2,2,3,0,Low
6020,STF006021,Abubakar Tafawa Balewa University Bauchi,Nursing,Adamawa,Female,Assistant lecturer,Ph.D,Full-time staff,30,4,253553.0,52101.0,30962.0,19851.0,47077.0,36398.0,21140.0,6419.0,403544.0,339587.0,4,8.3,1,2,4,Medium
6021,STF006022,Obafemi Awolowo University,Computer science,Kano,Female,Senior lecturer,Ph.D,Contract staff,41,19,558421.0,175723.0,77345.0,53014.0,158694.0,58469.0,46292.0,16188.0,1023197.0,902248.0,11,8.3,3,6,6,Executive
6022,STF006023,University of Lagos,Physics,Benue,Female,Lecturer i,Ph.D,Full-time staff,41,14,435434.0,134178.0,50375.0,37528.0,25350.6,39332.0,42325.0,12869.0,672655.0,578129.0,11,9.8,1,1,23,High
6023,STF006024,Federal University of Technology Minna,Pharmacy,Adamawa,Female,Lecturer i,Ph.D,Full-time staff,39,10,473053.0,110741.0,47279.0,31016.0,30817.0,50665.0,46054.0,14126.0,692906.0,582061.0,3,4.2,7,2,11,High
6024,STF006025,University of Lagos,Geography,Anambra,Female,Lecturer i,Ph.D,Full-time staff,38,12,413893.0,92186.0,55786.0,38589.0,20950.0,32084.0,40495.0,11650.0,621404.0,537175.0,1,9.1,2,4,10,High
6025,STF006026,University of Nigeria Nsukka,Biology,Anambra,Female,Lecturer i,Ph.D,Full-time staff,33,10,422225.0,111444.0,51582.0,31092.0,38079.0,58945.0,40182.0,11834.5,654422.0,544180.0,9,4.8,4,5,22,High
6026,STF006027,University of Benin,Chemistry,Sokoto,Female,Lecturer i,M.Sc,Full-time staff,39,14,471583.0,114154.0,45232.0,44576.0,13093.0,62707.0,39692.0,11808.0,688638.0,574431.0,10,6.2,2,7,10,High
6027,STF006028,University of Ilorin,Computer science,Bauchi,Female,Lecturer i,Ph.D,Full-time staff,38,12,452823.2,311365.1,54752.0,20454.0,19700.0,34844.0,39608.0,10856.0,622651.0,537343.0,0,9.9,7,6,19,High
6028,STF006029,Federal University of Technology Minna,Law,Plateau,Female,Lecturer ii,Ph.D,Full-time staff,29,4,344034.0,99644.0,40045.0,23200.0,45691.0,44419.0,34225.0,10086.0,509488.9,463884.0,5,6.0,0,2,10,Medium
6029,STF006030,University of Lagos,Biology,Imo,Female,Senior lecturer,M.Sc,Full-time staff,40,17,480215.0,142089.0,41218.0,44147.0,100507.0,33679.0,45833.0,14154.0,808176.0,714510.0,0,5.8,5,1,11,High
6030,STF006031,Nnamdi Azikiwe University,Mathematics,Anambra,Female,Senior lecturer,Ph.D,Contract staff,45,20,634363.0,186017.0,58331.0,51138.0,166783.0,81499.0,60820.0,15648.8,1096632.0,936757.0,3,7.4,2,1,7,Executive
6031,STF006032,University of Benin,Medicine,Delta,Female,Professor,Ph.D,Full-time staff,60,32,1004432.8,0.0,0.0,70130.6,255229.0,120609.2,91577.2,28014.2,1667362.8,1437239.7,11,6.5,3,1,20,Executive
6032,STF006033,Abubakar Tafawa Balewa University Bauchi,Library science,Niger,Female,Lecturer i,M.Phil,Full-time staff,36,13,452143.0,148828.0,59304.0,42861.0,686.0,63985.4,37221.0,11575.0,703822.0,610964.0,7,3.8,2,6,3,High
6033,STF006034,Nnamdi Azikiwe University,Accounting,Katsina,Female,Lecturer ii,M.Sc,Full-time staff,35,10,356703.0,78930.0,51922.0,18247.0,34433.0,27177.0,30481.0,10130.0,540235.0,472447.0,1,9.2,5,5,6,Medium
6034,STF006035,University of Ilorin,Accounting,Delta,Female,Assistant lecturer,Ph.D,Contract staff,31,2,277327.0,57264.0,28476.0,21197.0,24114.0,23053.0,25824.0,7818.0,408378.0,351683.0,5,6.9,5,5,2,Medium
6035,STF006036,Abubakar Tafawa Balewa University Bauchi,Engineering,Bauchi,Male,Assistant lecturer,Ph.D,Full-time staff,32,3,267004.0,86374.0,33460.0,25808.0,48416.0,19926.0,22235.0,7966.0,390183.8,410935.0,3,8.4,4,1,11,Medium
6036,STF006037,Ahmadu Bello University,History,Imo,Female,Lecturer ii,Ph.D,Full-time staff,31,6,349348.0,89015.0,36038.0,20510.0,31744.0,26445.0,33373.0,9195.0,526655.0,457642.0,2,6.6,2,1,16,Medium
6037,STF006038,University of Nigeria Nsukka,Medicine,Niger,Male,Assistant lecturer,M.Phil,Part-time staff,32,3,236453.0,55679.0,28675.0,22990.0,48294.0,16626.0,22955.0,6121.0,392091.0,346389.0,2,4.6,3,1,0,Medium
6038,STF006039,University of Lagos,Pharmacy,Kano,Female,Senior lecturer,Ph.D,Full-time staff,35,12,510817.0,129709.0,52487.0,35088.0,277725.0,66563.0,48313.0,13538.0,1005826.0,877412.0,14,9.5,5,2,4,Executive
6039,STF006040,Abubakar Tafawa Balewa University Bauchi,Agriculture,Kaduna,Female,Lecturer i,Ph.D,Full-time staff,38,10,442700.0,108181.0,63332.0,22294.0,41715.0,55808.0,36160.0,12718.0,678222.0,573536.0,5,7.1,1,7,15,High
6040,STF006041,Ahmadu Bello University,Nursing,Delta,Female,Lecturer i,M.Ed,Contract staff,31,9,408628.0,98108.0,37444.0,30747.0,6403.0,40815.0,36301.0,12207.0,581330.0,492007.0,4,4.3,5,3,18,Medium
6041,STF006042,University of Nigeria Nsukka,Physics,Abuja,Female,Senior lecturer,Ph.D,Full-time staff,43,21,521170.0,131916.0,72840.0,30099.0,203249.0,54982.0,46818.0,15428.0,959274.0,842050.0,8,7.8,0,2,11,Executive
6042,STF006043,Ahmadu Bello University,Physics,Kano,Female,Lecturer ii,B.Sc,Full-time staff,29,6,357658.0,87995.0,30733.0,31325.0,23998.0,44934.0,30892.0,9975.0,531709.0,445910.0,5,5.8,3,1,15,Medium
6043,STF006044,Bayero University Kano,Engineering,Zamfara,Female,Lecturer ii,B.Sc,Full-time staff,34,9,311614.0,107481.0,26686.0,21517.0,37359.0,41429.0,25839.0,7981.0,504657.0,429408.0,4,6.8,2,7,3,Medium
6044,STF006045,Federal University of Technology Minna,Medicine,Benue,Female,Professor,Ph.D,Full-time staff,52,29,935641.0,311365.1,120416.5,50547.0,107573.0,88193.0,86999.0,28014.2,1463209.0,1259952.0,13,7.8,7,4,4,Executive
6045,STF006046,University of Nigeria Nsukka,Mathematics,Enugu,Female,Lecturer ii,M.Sc,Full-time staff,32,8,336020.0,70297.0,37878.7,28149.0,9267.0,35573.0,33318.0,10074.0,486338.0,407373.0,4,6.7,7,3,23,Medium
6046,STF006047,University of Benin,Geography,Rivers,Male,Lecturer ii,Ph.D,Adjunct staff,37,8,285292.0,311365.1,36354.0,23558.0,43356.0,24232.0,24579.0,7484.0,450041.0,393746.0,5,9.1,4,4,10,Medium
6047,STF006048,University of Lagos,Nursing,Taraba,Female,Associate professor,Ph.D,Full-time staff,49,24,760010.7,242744.0,58810.0,51473.0,153091.0,66972.0,58048.0,18055.0,1271278.4,1080511.0,18,6.3,2,6,6,Executive
6048,STF006049,Obafemi Awolowo University,Law,Sokoto,Female,Lecturer ii,Ph.D,Full-time staff,32,7,308261.0,87100.0,25371.0,29521.0,6328.0,46236.0,27076.0,8058.0,456581.0,375211.0,1,5.1,6,4,3,Medium
6049,STF006050,Federal University of Technology Minna,Architecture,Kwara,Female,Graduate assistant,Ph.D,Full-time staff,27,2,219378.0,46095.0,22537.0,15901.0,18964.0,41028.0,18389.0,6341.0,322875.0,280329.0,2,6.5,7,1,1,Low
6050,STF006051,Obafemi Awolowo University,Nursing,Anambra,Female,Lecturer i,Ph.D,Contract staff,31,7,394390.0,110576.0,46986.0,23799.0,49774.0,41454.1,36665.0,10791.0,654749.0,546645.0,5,4.9,3,7,19,High
6051,STF006052,Federal University of Technology Minna,Physics,Adamawa,Female,Lecturer i,Ph.D,Part-time staff,41,14,450062.0,90287.0,50967.0,33553.0,34780.0,38833.0,41486.0,13227.0,659649.0,566103.0,3,7.6,4,5,10,High
6052,STF006053,Abubakar Tafawa Balewa University Bauchi,History,Enugu,Male,Lecturer i,M.Phil,Full-time staff,35,11,415063.0,88166.0,40223.0,34975.0,41059.0,46284.0,38220.0,11902.0,619486.0,523080.0,6,5.6,18,6,11,High
6053,STF006054,University of Lagos,History,Lagos,Female,Senior lecturer,M.Phil,Full-time staff,42,19,583545.1,211843.0,81787.0,50254.0,234518.0,91142.0,63388.0,17050.0,1226521.0,1054941.0,4,8.3,2,6,23,Executive
6054,STF006055,Abubakar Tafawa Balewa University Bauchi,Education,Oyo,Female,Professor,Ph.D,Full-time staff,64,40,879515.0,184914.0,82369.0,45405.0,274763.0,120609.2,84680.0,25360.0,1466966.0,1232971.0,13,4.0,2,4,18,Executive
6055,STF006056,University of Ilorin,Education,Anambra,Male,Lecturer i,Ph.D,Full-time staff,36,7,428825.0,145328.0,63019.0,34840.0,37919.0,39671.0,39020.0,11899.0,655824.3,619341.0,5,6.8,4,3,20,High
6056,STF006057,University of Ilorin,Physics,Bauchi,Male,Senior lecturer,Ph.D,Full-time staff,42,19,559548.0,181323.0,50798.0,49476.0,269032.0,65697.0,47048.0,15522.2,1110177.0,983217.0,12,9.6,6,1,17,Executive
6057,STF006058,University of Ilorin,Education,Taraba,Female,Graduate assistant,Ph.D,Full-time staff,32,3,189438.0,46750.0,19932.0,15871.0,10623.0,49380.0,18061.5,4964.0,282614.0,232986.0,4,6.4,6,1,1,Low
6058,STF006059,Abubakar Tafawa Balewa University Bauchi,Mathematics,Delta,Male,Lecturer ii,M.Sc,Full-time staff,31,6,302661.0,95475.0,44873.0,24186.0,27695.0,27121.0,25426.0,8239.0,494890.0,434104.0,0,8.6,3,5,12,Medium
6059,STF006060,Abubakar Tafawa Balewa University Bauchi,Computer science,Taraba,Male,Lecturer ii,B.Sc,Full-time staff,33,4,316105.0,103655.0,29854.0,27379.0,3014.0,23700.0,29792.0,9229.0,480007.0,417286.0,3,4.4,3,6,4,Medium
6060,STF006061,University of Nigeria Nsukka,Education,Lagos,Female,Graduate assistant,Ph.D,Visiting staff,25,3,244506.3,56848.0,29347.0,13372.0,7493.0,29560.0,19167.0,6447.0,323575.0,268401.0,3,5.4,5,7,1,Low
6061,STF006062,Nnamdi Azikiwe University,Medicine,Kwara,Female,Lecturer i,Ph.D,Full-time staff,40,15,381221.0,86239.0,47481.0,26919.0,33839.0,39075.0,33371.0,10750.0,575699.0,492503.0,10,7.5,2,1,7,Medium
6062,STF006063,University of Lagos,Education,Enugu,Female,Lecturer i,M.Sc,Full-time staff,39,13,453158.0,98713.0,57287.0,44421.0,31494.0,61004.0,40751.0,11338.0,685073.0,571980.0,9,6.8,2,7,22,High
6063,STF006064,Ahmadu Bello University,Biology,Imo,Female,Associate professor,Ph.D,Full-time staff,59,30,751806.0,189853.0,96382.0,68298.0,104574.0,103786.0,63580.0,20494.0,1210913.0,1023053.0,16,4.7,5,7,6,Executive
6064,STF006065,Federal University of Technology Minna,Chemistry,Zamfara,Female,Professor,B.Tech,Part-time staff,53,31,991062.3,225230.0,102543.0,78034.5,168928.8,100395.0,84812.0,21920.0,1506802.0,1299675.0,18,5.7,10,7,18,Executive
6065,STF006066,Federal University of Technology Minna,Engineering,Benue,Female,Associate professor,M.Phil,Full-time staff,45,19,837398.0,277869.0,67610.0,44133.0,118378.0,100587.0,67884.0,22166.0,1345388.0,1154751.0,0,6.6,8,5,5,Executive
6066,STF006067,University of Ilorin,Statistics,Imo,Female,Lecturer i,Ph.D,Adjunct staff,34,7,419935.0,123233.4,52481.0,37032.0,46726.0,59366.0,35731.0,11351.0,672313.0,565865.0,10,6.9,5,2,11,High
6067,STF006068,Ahmadu Bello University,Nursing,Taraba,Female,Senior lecturer,Ph.D,Full-time staff,39,14,561562.0,183415.0,70109.0,47282.0,160284.0,45963.0,49300.0,16797.0,1022652.0,910592.0,13,4.1,0,7,13,Executive
6068,STF006069,Obafemi Awolowo University,Architecture,Taraba,Female,Professor,Ph.D,Full-time staff,57,34,891100.0,273203.5,120416.5,78034.5,188181.0,100397.0,72139.0,24782.0,1514822.0,1317504.0,14,4.1,2,2,11,Executive
6069,STF006070,Bayero University Kano,Nursing,Oyo,Female,Assistant lecturer,M.Phil,Full-time staff,29,5,246331.0,67677.0,35282.0,14644.0,44879.0,33673.0,23215.0,6951.0,408813.0,344974.0,2,10.0,4,3,4,Medium
6070,STF006071,University of Benin,Physics,Imo,Female,Assistant lecturer,M.Sc,Full-time staff,26,2,246313.0,82673.0,23221.0,23003.0,6856.0,34392.0,24427.0,7259.0,382066.0,315988.0,3,3.9,1,5,4,Medium
6071,STF006072,Federal University of Technology Minna,English,Bauchi,Female,Graduate assistant,Ph.D,Full-time staff,25,1,209728.0,54693.0,27739.0,12409.0,32210.0,23629.0,19859.0,5651.0,336779.0,287640.0,4,9.4,5,6,3,Low
6072,STF006073,Federal University of Technology Minna,Mathematics,Sokoto,Female,Lecturer ii,Ph.D,Part-time staff,32,9,304147.0,101883.0,28074.0,18356.0,25891.8,25972.0,25154.0,9008.0,494680.0,434546.0,8,6.4,3,6,10,Medium
6073,STF006074,Obafemi Awolowo University,Biology,Oyo,Female,Lecturer ii,Ph.D,Full-time staff,33,9,358811.8,0.0,0.0,15519.0,49593.0,27936.0,30158.0,7959.0,509488.9,433789.2,5,4.0,1,4,10,Medium
6074,STF006075,University of Benin,Mathematics,Imo,Female,Lecturer ii,Ph.D,Contract staff,34,5,309494.0,105087.0,27957.0,22830.0,12829.0,44831.0,29967.0,9084.0,506175.6,394315.0,7,8.3,2,3,15,Medium
6075,STF006076,University of Benin,Engineering,Enugu,Female,Assistant lecturer,Ph.D,Full-time staff,27,2,276120.0,56132.0,40956.0,18668.4,33887.0,32247.0,23674.0,7222.0,431439.0,368296.0,3,6.9,1,4,0,Medium
6076,STF006077,Abubakar Tafawa Balewa University Bauchi,Geography,Kwara,Female,Lecturer ii,M.Sc,Full-time staff,36,10,368539.0,116107.0,54051.0,24568.3,18402.0,54287.0,29699.4,10963.0,581751.0,480491.0,3,9.4,0,4,22,Medium
6077,STF006078,Abubakar Tafawa Balewa University Bauchi,History,Anambra,Female,Professor,MBA,Full-time staff,60,34,1077237.0,303609.0,96020.0,78034.5,202947.0,120609.2,91577.2,28014.2,1873881.0,1608144.0,18,5.0,3,1,9,Executive
6078,STF006079,University of Nigeria Nsukka,Computer science,Kaduna,Female,Lecturer ii,Ph.D,Part-time staff,32,9,289653.0,60550.0,36182.0,28547.0,42864.0,30196.0,26914.0,7787.0,457796.0,392899.0,7,6.7,1,2,5,Medium
6079,STF006080,Bayero University Kano,Geography,Anambra,Male,Lecturer i,B.Ed,Full-time staff,32,8,1077237.0,91498.0,42724.0,42633.0,39678.0,31456.0,35256.0,12096.0,644201.0,565393.0,1,8.0,2,7,3,High
6080,STF006081,University of Ilorin,Education,Katsina,Female,Lecturer i,M.Phil,Full-time staff,36,15,479944.0,118282.0,60317.0,41768.0,24470.0,46439.0,38773.6,13469.0,724781.0,618115.0,5,9.5,4,2,24,High
6081,STF006082,University of Lagos,Statistics,Delta,Female,Senior lecturer,M.Sc,Full-time staff,41,16,522836.0,156938.0,54556.0,34585.0,138836.0,99959.0,48466.0,15662.0,907751.0,783166.0,1,7.5,5,3,8,High
6082,STF006083,University of Ilorin,English,Imo,Female,Associate professor,Ph.D,Full-time staff,53,25,733938.0,220761.0,100754.0,52683.0,125420.0,87925.0,69571.0,19068.0,1233556.0,1056992.0,14,5.3,0,7,20,Executive
6083,STF006084,Bayero University Kano,Statistics,Kaduna,Female,Assistant lecturer,M.Sc,Full-time staff,32,5,275737.0,61384.0,39333.0,25928.0,13646.0,41254.0,22736.0,6934.0,416028.0,345104.0,3,6.6,0,7,0,Medium
6084,STF006085,Ahmadu Bello University,History,Katsina,Female,Senior lecturer,M.Sc,Full-time staff,44,18,494864.0,117012.0,63532.0,31839.0,104200.0,65675.0,50715.1,14168.0,1001581.8,691460.0,12,5.7,0,1,14,High
6085,STF006086,University of Benin,Nursing,Anambra,Female,Lecturer i,Ph.D,Adjunct staff,35,7,450345.0,90813.0,47691.0,22519.0,25121.7,60673.0,39651.0,13115.0,623167.0,509728.0,4,9.9,3,6,6,High
6086,STF006087,University of Nigeria Nsukka,Education,Sokoto,Female,Lecturer ii,M.Ed,Contract staff,28,5,357879.0,118300.0,42036.0,33946.0,36291.0,47041.0,35489.0,9441.0,588452.0,496481.0,2,4.7,4,2,8,Medium
6087,STF006088,Nnamdi Azikiwe University,Accounting,Kaduna,Female,Lecturer ii,M.Phil,Full-time staff,32,7,372704.0,129215.0,55654.0,23223.0,40299.0,52794.0,32276.0,11065.0,509488.9,524960.0,7,3.9,8,4,16,High
6088,STF006089,University of Ilorin,Economics,Rivers,Female,Lecturer ii,M.Tech,Full-time staff,32,10,281294.0,69046.0,32461.0,24568.3,25498.6,29665.0,23672.0,7935.0,418710.0,433789.2,4,7.3,3,2,23,Medium
6089,STF006090,University of Nigeria Nsukka,Biology,Zamfara,Female,Lecturer i,Ph.D,Full-time staff,41,13,452120.0,107773.0,52367.0,23815.0,31135.0,41331.0,45024.0,12895.0,655824.3,567960.0,2,6.6,2,3,12,High
6090,STF006091,Ahmadu Bello University,Medicine,Adamawa,Female,Professor,Ph.D,Contract staff,58,32,1077237.0,295752.0,104628.0,78034.5,139586.0,120609.2,91577.2,28014.2,1738101.0,1494686.0,5,9.3,2,2,12,Executive
6091,STF006092,Nnamdi Azikiwe University,Pharmacy,Zamfara,Female,Professor,M.Sc,Adjunct staff,57,37,1054438.0,279353.0,86925.0,75917.0,197376.0,120609.2,91577.2,28014.2,1694009.0,1436859.0,13,5.4,8,2,11,Executive
6092,STF006093,University of Benin,Library science,Abuja,Male,Associate professor,Ph.D,Contract staff,49,24,721983.0,208223.7,74531.0,44762.0,172417.2,49380.0,72124.0,19206.0,1271604.0,1098673.0,7,5.8,2,7,6,Executive
6093,STF006094,University of Lagos,Biology,Kano,Female,Lecturer ii,M.Sc,Full-time staff,29,4,345562.0,116359.0,31354.0,19254.0,25498.6,45444.0,29647.0,9479.0,554187.0,469617.0,4,7.2,2,6,2,Medium
6094,STF006095,University of Lagos,Library science,Imo,Female,Professor,M.Phil,Full-time staff,49,26,890263.0,311365.1,79611.0,78034.5,226110.0,106057.0,88673.0,22681.0,1537296.0,1319885.0,16,8.8,2,1,10,Executive
6095,STF006096,Federal University of Technology Minna,Architecture,Kano,Female,Assistant lecturer,Ph.D,Full-time staff,24,3,264705.0,55848.0,28123.0,19014.0,41591.0,28073.0,26177.0,7127.0,409281.0,347904.0,4,6.0,3,4,2,Medium
6096,STF006097,University of Ilorin,Accounting,Abuja,Female,Lecturer i,M.Sc,Full-time staff,34,10,432606.0,151102.0,41955.0,22374.0,25350.6,46444.0,39986.0,12721.0,679769.0,557963.9,11,8.7,3,7,15,High
6097,STF006098,University of Nigeria Nsukka,Geography,Lagos,Female,Assistant lecturer,M.Ed,Full-time staff,28,5,228491.0,55318.0,19857.0,12697.0,42032.0,26601.0,20389.0,5837.0,358395.0,305568.0,4,3.8,1,2,3,Medium
6098,STF006099,University of Ilorin,Geography,Plateau,Female,Assistant lecturer,M.Phil,Full-time staff,30,3,278850.5,74804.0,32277.0,25195.0,34442.0,29703.0,24698.0,7555.0,429336.0,367380.0,3,6.5,1,4,1,Medium
6099,STF006100,Bayero University Kano,Architecture,Kaduna,Male,Lecturer i,M.Sc,Full-time staff,31,9,380867.0,107779.0,46872.0,24319.0,7347.0,29141.0,32697.0,10548.0,567184.0,494798.0,8,4.6,5,12,17,Medium
6100,STF006101,University of Nigeria Nsukka,English,Oyo,Male,Associate professor,Ph.D,Full-time staff,40,18,755309.0,210886.0,90681.0,48153.0,166540.0,105718.0,73847.0,20632.0,1271569.0,1071372.0,5,7.4,2,1,16,Executive
6101,STF006102,Bayero University Kano,Library science,Anambra,Female,Graduate assistant,Ph.D,Part-time staff,25,2,241783.5,44213.0,26652.0,14351.0,21319.0,29079.0,17418.0,6418.0,322415.0,269500.0,1,5.2,2,1,4,Low
6102,STF006103,University of Lagos,Pharmacy,Kaduna,Female,Graduate assistant,M.Sc,Full-time staff,24,0,196512.0,53269.0,23728.0,12055.0,42050.0,25905.0,17182.0,5566.0,327614.0,278961.0,1,10.0,4,5,0,Low
6103,STF006104,Abubakar Tafawa Balewa University Bauchi,English,Lagos,Female,Associate professor,MBA,Full-time staff,47,20,659258.0,137935.0,61041.0,55407.0,87804.0,77063.0,65851.0,18563.0,1271278.4,839968.0,2,5.6,1,2,2,Executive
6104,STF006105,University of Ilorin,Accounting,Enugu,Female,Lecturer ii,B.Sc,Part-time staff,32,6,310563.0,101631.0,33897.0,21920.0,35841.0,34321.0,30863.0,8297.0,503852.0,430371.0,2,4.0,4,2,24,Medium
6105,STF006106,Nnamdi Azikiwe University,Statistics,Sokoto,Female,Senior lecturer,M.Sc,Full-time staff,42,17,559776.0,115866.0,47462.0,36492.0,174190.5,73966.0,51093.0,15105.0,1001581.8,872307.0,5,8.9,5,4,21,Executive
6106,STF006107,Federal University of Technology Minna,Computer science,Niger,Female,Lecturer ii,Ph.D,Part-time staff,29,5,302834.0,82205.0,41635.0,24184.0,25891.8,31910.0,26229.0,8069.0,459042.0,392834.0,7,5.6,1,1,17,Medium
6107,STF006108,University of Ilorin,Engineering,Taraba,Female,Graduate assistant,Ph.D,Part-time staff,29,2,189719.0,52987.0,25748.0,14853.0,5749.0,15459.0,16875.0,5401.5,289056.0,251597.0,4,5.3,3,1,3,Low
6108,STF006109,University of Nigeria Nsukka,Chemistry,Enugu,Female,Lecturer i,M.Sc,Full-time staff,40,14,467633.0,162648.0,40474.0,42596.0,5740.0,44418.0,39331.0,12514.0,719091.0,622830.0,3,4.7,2,7,4,High
6109,STF006110,Obafemi Awolowo University,Education,Zamfara,Female,Professor,MBA,Contract staff,61,39,1027228.0,270891.0,120416.5,65696.0,149122.0,99711.0,91577.2,28014.2,1640102.0,1420527.0,16,4.4,6,1,16,Executive
6110,STF006111,Obafemi Awolowo University,Nursing,Adamawa,Female,Senior lecturer,Ph.D,Full-time staff,43,21,525027.0,153178.0,49281.0,42319.0,206063.0,37033.0,47148.0,15714.0,1001581.8,875973.0,12,4.4,8,6,22,Executive
6111,STF006112,Bayero University Kano,Biology,Katsina,Male,Senior lecturer,Ph.D,Full-time staff,41,16,596424.0,194279.0,75301.0,57066.0,140111.0,51876.0,57943.0,17078.0,1063181.0,936284.0,4,4.7,5,3,2,Executive
6112,STF006113,Ahmadu Bello University,Nursing,Delta,Female,Senior lecturer,M.Sc,Full-time staff,40,13,550793.0,192168.0,56195.0,32284.0,174190.5,61331.0,44278.0,14191.0,1023291.0,903491.0,11,10.0,1,1,24,Executive
6113,STF006114,University of Lagos,Economics,Taraba,Male,Lecturer ii,Ph.D,Full-time staff,33,5,374575.0,78398.0,35321.0,29439.0,15249.0,29158.0,35183.0,9080.7,532982.0,458175.0,3,4.6,3,1,24,Medium
6114,STF006115,Nnamdi Azikiwe University,Architecture,Bauchi,Female,Assistant lecturer,Ph.D,Full-time staff,34,6,274612.0,84227.5,23783.0,14131.0,26782.0,28090.0,26742.0,7102.0,420685.0,358751.0,6,5.1,0,7,4,Medium
6115,STF006116,University of Nigeria Nsukka,English,Plateau,Female,Associate professor,M.Ed,Full-time staff,45,23,722641.0,219568.0,100189.0,48814.0,144938.0,53239.0,67502.0,21510.0,1236150.0,1093899.0,2,7.9,5,6,9,Executive
6116,STF006117,University of Nigeria Nsukka,Computer science,Sokoto,Female,Lecturer ii,Ph.D,Adjunct staff,32,4,309199.0,91624.0,29912.0,28910.0,19395.0,34003.0,26166.0,7840.0,479040.0,411031.0,5,5.5,1,5,15,Medium
6117,STF006118,Federal University of Technology Minna,Statistics,Kwara,Female,Lecturer i,Ph.D,Contract staff,33,11,442113.0,137465.0,64113.0,28118.0,16712.0,32087.0,38787.0,11455.0,688521.0,606192.0,5,6.6,3,7,15,High
6118,STF006119,Federal University of Technology Minna,Library science,Sokoto,Female,Senior lecturer,Ph.D,Contract staff,42,0,569345.0,173719.0,68663.0,31781.0,179856.3,52919.0,48917.0,14633.0,1091580.0,975111.0,14,3.5,3,6,6,Executive
6119,STF006120,Bayero University Kano,Education,Niger,Female,Lecturer ii,Ph.D,Full-time staff,32,7,293087.0,91274.0,32644.0,24373.0,25618.0,41489.5,25161.0,8660.0,466996.0,392835.0,2,4.3,0,2,10,Medium
